name	JSJH_P_2	AHHS_W_3	SXXY_W_4	HNSX_W_10	AHSZ_W_5	HNSX_P_16	SXYZ_P_7	HBYX_P_5	SXXY_W_3	AHJZ_P_17	HNSX_W_20	SXXY_W_2	HBLT_W_4	HBLT_W_1	JSTS_W_49	AHSZ_W_2	HBHA_P_9	HNSX_W_18	HBHM_W_14	HBHM_W_9	HBHA_P_3	HBHA_P_4	JSTS_W_48	HBLT_W_5	AHHS_W_1	JSJH_P_8	HNSX_W_15	AHJZ_P_21	HBYX_P_2	JSTS_W_45	SXYZ_P_15	HBYX_W_14	HBHM_W_6	AHYX_P_18	JSJR_P_6	HNSX_P_3	AHYX_P_9	HBYX_W_21	SXXY_W_6	JSTS_W_44	HBHM_W_1	AHSZ_W_3	JSJH_P_4	HBLT_W_3	AHYX_P_5	HNSX_W_8	JSJR_P_3	HNSX_P_20	HNSX_P_6	AHHS_W_2	HBYX_W_17	AHSZ_W_4	HBYX_P_4	JSJR_P_5	SXYZ_P_13	JSJR_P_14	HBLT_W_2	HNSX_P_7	JSJH_P_5	AHHS_W_4	AHSZ_W_1	AHJZ_P_13	HBHA_P_12	JSJH_P_3	JSTS_W_47	HBYX_P_1	HBHA_P_2	HBYX_P_3	SXXY_W_1	AHYX_P_7
g__Cystobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__KD3-10	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Melittangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Myxococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__P3OB-42	13	2	9	0	0	0	7	0	7	7	40	0	11	5	0	0	0	0	0	0	0	2	0	0	15	9	7	17	0	0	0	0	0	7	11	0	0	2	1	0	0	7	0	0	0	46	0	0	0	5	0	19	0	0	0	0	3	6	0	0	5	2	2	0	0	0	0	0	0	0
g__norank_f__Myxococcaceae	1	0	0	4	0	19	0	0	2	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
g__unclassified_f__Myxococcaceae	0	0	0	0	0	6	0	0	0	0	0	0	8	5	0	12	0	0	0	0	0	0	0	0	9	0	0	0	0	13	0	25	0	0	0	0	0	2	6	11	2	81	0	1	14	0	0	1	5	0	11	0	0	0	7	2	0	0	0	7	0	2	0	0	0	0	0	0	0	0
g__Vulgatibacter	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__unclassified_o__Myxococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
g__norank_o__Blfdi19	0	0	4	0	2	10	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
g__norank_o__FFCH16767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Haliangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__Haliangiaceae	0	53	33	17	22	24	15	1	31	121	5	0	18	14	23	21	131	6	1	14	0	0	0	92	5	0	40	3	4	13	2	0	6	114	29	22	11	0	26	122	3	15	0	8	3	52	4	0	0	22	31	4	0	33	30	4	46	2	0	36	0	134	67	0	20	1	1	13	0	11
g__unclassified_f__Haliangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nannocystis	0	0	7	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
g__Pseudenhygromyxa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__Nannocystaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__Amb-16S-1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
g__norank_f__BIrii41	0	7	55	0	0	3	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	15	0	0	0	0	0	0	0	24	0	36	20	0	0	0	0	11	0	0	2	4	0	20	0	16	6	10	2	7	0	0	0	0	3	0	0	0	0	0	10	69	0
g__norank_f__Eel-36e1D6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Phaselicystis	3	0	0	0	0	7	19	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	2	4	0	0	0	9	0	16	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	2	1	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
g__Aetherobacter	0	0	1	0	0	0	0	0	0	7	0	0	0	0	83	0	0	18	0	0	0	1	2	8	0	0	0	0	0	0	0	0	26	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	25	0	0	105	0	0	0	0	0
g__Minicystis	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	2	0	0	4	0	0	0	0	0	0	0	30	0	0	0	10	0	3	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0
g__Pajaroellobacter	2	8	22	0	10	12	5	0	4	19	5	0	0	34	14	10	0	22	0	5	1	0	8	4	7	0	13	17	13	66	8	6	0	0	6	0	0	17	33	18	0	12	0	4	0	25	0	0	0	0	35	21	0	18	4	6	15	0	0	0	8	0	7	0	7	9	0	0	4	0
g__Polyangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
g__Sorangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
g__norank_f__Polyangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	4	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	3	0	0	0	0	0	0	0	0	3	6	0	3	0	0
g__unclassified_f__Polyangiaceae	0	21	10	3	0	0	0	2	7	50	5	0	14	0	0	19	17	0	0	0	0	0	8	36	2	0	0	0	0	0	0	0	9	0	0	0	3	0	10	24	0	4	0	2	0	61	0	0	0	1	7	9	29	0	17	0	15	0	0	5	4	6	0	0	0	0	2	0	23	0
g__Sandaracinus	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
g__norank_f__Sandaracinaceae	0	0	9	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	8	0	0	0	0	0	0	3	0	5	0	0	0	5	10	2
g__unclassified_f__Sandaracinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__unclassified_o__Polyangiales	0	6	0	0	2	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__VHS-B3-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__mle1-27	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0	6	17	0	0	4	0	0	0	0	0	0	0	0	0	0	83	0	10	0	1	0	0	0	0	0	2	0	0	4	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	2	0
g__unclassified_c__Polyangiia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_c__bacteriap25	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	6	0	4	6	4	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	1	0	28	1	8	4	0	0	0	2	0	0	0	0	0	5	0	0	0	0
g__norank_p__NB1-j	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	2	0	0	0	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	0	13	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0
g__norank_c__4-29-1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Leptospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nitrospira	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	4	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	0	45	6	16	2	0	0	0	0	9	0	0	0	0	0	0	4	0	0
g__norank_c__Thermodesulfovibrionia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__Candidatus_Abawacabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__LWQ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__TM7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__YM_S32_TM7_50_20	0	42	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	32	0	0	1	2	0	95	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	68	0
g__norank_o__Saccharimonadales	0	12	0	0	0	2	0	0	26	1	0	45	0	0	0	0	0	17	0	0	0	0	0	3	2	0	17	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	18	325	0	0	8	0	1	0	0	0	4	0	0	0	0	0	0	0	0	13	0
g__unclassified_o__Saccharimonadales	0	4	0	0	0	0	0	0	0	14	45	0	0	0	19	0	0	0	0	0	0	9	0	0	4	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0
g__unclassified_p__Patescibacteria	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
g__norank_c__OM190	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
g__SM1A02	0	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	9	32	7	8	0	0	0	0	1	0	162	0	6	0	0	0	0	0	0	0	0	6	7	0	0	0	0	1	0	0	0	0	0	45	14	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	5	0	0
g__norank_o__mle1-8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_c__Pla4_lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__unclassified_f__Pirellulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__Gimesiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__unclassified_p__Planctomycetota	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
g__norank_c__vadinHA49	0	7	19	0	0	45	0	0	15	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	6	0	95	0	2	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	1	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
g__Acidicaldus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidiphilium	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidisoma	0	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
g__Acidisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidocella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Caldovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dankookia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Endobacter	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
g__Rhodopila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhodovarius	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhodovastum	0	0	0	0	12	0	0	0	0	0	73	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0
g__Roseicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Roseococcus	0	0	0	0	0	0	22	1	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	51	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0
g__Roseomonas	26	1	137	0	0	86	5	11	132	56	83	10	0	0	113	0	0	24	0	0	0	0	0	1	0	0	0	16	61	10	198	56	10	7	0	0	28	3	2	16	0	0	0	0	4	0	25	0	30	5	152	0	26	0	73	11	0	5	0	0	0	0	0	0	0	27	9	166	0	0
g__Rubritepida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__Acetobacteraceae	3	11	5	89	135	0	0	0	3	50	119	13	0	0	0	15	20	18	487	581	29	6	0	295	3	39	110	0	0	7	0	0	29	31	16	0	0	0	4	23	325	196	0	170	0	1361	0	3	15	12	4	204	0	4	0	0	46	75	16	14	66	0	0	19	7	0	127	0	9	0
g__unclassified_f__Acetobacteraceae	80	11	27	28	48	0	0	0	18	80	128	19	21	0	0	13	43	53	230	138	0	16	0	314	0	0	8	0	0	0	0	0	21	62	102	0	0	8	3	10	42	211	30	18	0	193	33	0	1	46	5	49	2	41	0	11	19	25	10	0	18	0	33	0	19	0	109	0	4	0
g__Acuticoccus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Azospirillum	18	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	2	0	0	2	0	0	0	0	6	0	24	0	4	0	0	0	0	0	0	5	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Desertibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nitrospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Skermanella	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_f__Azospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__unclassified_f__Azospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Inquilinus	5	7	0	11	55	10	7	1	5	0	42	0	10	0	0	4	0	12	37	13	0	0	14	72	1	0	25	0	8	0	15	6	6	0	47	7	0	0	3	23	257	43	0	16	0	64	0	2	11	1	0	16	0	18	2	23	53	6	0	0	38	0	0	0	11	0	8	0	3	0
g__norank_o__Azospirillales	0	0	0	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Caedibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Asticcacaulis	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0	3	36	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	8	0
g__Brevundimonas	18	18	57	26	45	369	420	24	48	82	104	147	163	187	261	59	298	29	81	89	543	35	131	48	1	135	76	266	86	278	24	100	150	552	11	397	218	34	81	221	14	75	87	2	301	17	14	21	227	23	42	43	249	24	38	9	80	40	33	1688	67	106	291	1	144	226	23	159	79	369
g__Caulobacter	29	9	24	0	0	38	74	10	89	9	169	35	0	8	26	16	0	69	0	9	0	1	0	37	0	0	24	40	65	143	138	19	9	15	67	3	20	42	100	61	3	0	0	0	40	4	20	1	131	8	24	0	23	32	136	15	0	2	0	0	0	135	0	0	88	22	0	101	148	0
g__Phenylobacterium	0	3	55	9	13	22	10	0	30	20	12	17	0	23	6	0	17	49	7	23	0	33	0	35	0	0	55	4	5	4	0	0	0	14	38	13	34	2	51	92	1	32	0	0	11	0	11	2	17	0	61	8	2	63	14	5	19	4	0	17	14	29	23	0	64	3	3	30	152	0
