function	description	AHHS_W_1S	AHHS_W_2S	AHHS_W_3S	AHHS_W_4S	AHJZ_P_13S	AHJZ_P_17S	AHJZ_P_21S	AHSZ_W_1S	AHSZ_W_2S	AHSZ_W_3S	AHSZ_W_4S	AHSZ_W_5S	AHYX_P_18S	AHYX_P_5S	AHYX_P_7S	AHYX_P_9S	HBHA_P_12S	HBHA_P_2S	HBHA_P_3S	HBHA_P_4S	HBHA_P_9S	HBHM_W_14S	HBHM_W_1S	HBHM_W_6S	HBHM_W_9S	HBLT_W_1S	HBLT_W_2S	HBLT_W_3S	HBLT_W_4S	HBLT_W_5S	HBYX_P_1S	HBYX_P_2S	HBYX_P_3S	HBYX_P_4S	HBYX_P_5S	HBYX_W_14S	HBYX_W_17S	HBYX_W_21S	HNSX_P_16S	HNSX_P_20S	HNSX_P_3S	HNSX_P_6S	HNSX_P_7S	HNSX_W_10S	HNSX_W_15S	HNSX_W_18S	HNSX_W_20S	HNSX_W_8S	JSJH_P_2S	JSJH_P_3S	JSJH_P_4S	JSJH_P_5S	JSJH_P_8S	JSJR_P_14S	JSJR_P_3S	JSJR_P_5S	JSJR_P_6S	JSTS_W_44S	JSTS_W_45S	JSTS_W_47S	JSTS_W_48S	JSTS_W_49S	SXXY_W_1S	SXXY_W_2S	SXXY_W_3S	SXXY_W_4S	SXXY_W_6S	SXYZ_P_13S	SXYZ_P_15S	SXYZ_P_7S
3.2.1.40	Alpha-L-rhamnosidase	835.0	418.4	1139.5	844.62	1658.2199999999998	1324.9	1658.91	1124.0	836.0	996.75	842.29	874.5	1491.94	1886.83	1148.53	1083.51	1375.83	1406.5	1133.4199999999998	1219.47	1525.9299999999998	697.0	1555.5	836.0	937.39	923.36	1145.75	988.0	820.0	1132.5	1120.63	1217.82	1148.72	1215.08	1506.83	870.5	776.1700000000001	1212.83	766.99	697.4300000000001	1264.11	700.53	1041.9	834.5	1056.84	947.98	516.91	838.8399999999999	1256.44	1566.29	1723.2199999999998	1492.23	1626.84	954.17	1677.06	1414.95	1316.41	1030.67	866.91	843.0900000000001	1148.95	1121.61	1403.73	641.9100000000001	1124.12	1199.67	1015.16	693.08	1368.0500000000002	1200.46
3.2.1.41	Pullulanase	104.0	92.8	238.5	217.02	394.35	366.22	463.06	98.0	76.0	30.0	203.75	35.75	979.82	230.0	304.12	597.02	436.0	471.0	279.08	288.55	400.61	93.0	0.0	189.75	53.25	132.41	176.75	110.0	113.0	157.0	5105.75	7532.42	4834.66	5377.469999999999	2892.32	289.12	120.0	94.0	316.5	162.0	329.33	227.66	517.3299999999999	3.0	220.53	112.8	71.62	64.0	180.23	138.89	239.64	169.34	92.56	263.17	328.14	253.25	224.75	157.67000000000002	125.04	85.71000000000001	192.14	156.14	2291.97	2202.83	1756.62	1693.21	3351.44	6185.51	5048.49	3026.06
3.2.1.45	Glucosylceramidase	1071.5	610.8	1122.0	1095.46	1667.79	2178.83	2580.8500000000004	1428.0	1254.0	1320.5	2083.33	846.25	982.32	1351.5	944.89	1596.31	2987.5	1715.5	2549.16	2881.15	2683.66	1134.5	863.0	1116.25	987.3	1231.6	1156.5	1038.0	1007.0	1291.0	835.5999999999999	547.7	869.4399999999998	835.92	1195.56	1020.5	776.0	1567.0	601.8299999999999	649.19	1395.96	777.7199999999999	723.8	1275.5	891.0799999999999	891.3699999999999	475.57	836.6700000000001	1661.61	2112.81	2146.83	1976.49	2776.74	1217.0	1755.86	1648.75	1702.33	1028.67	924.54	881.3800000000001	1306.95	1425.9699999999998	995.54	667.74	938.41	823.83	787.3299999999999	855.65	877.11	1047.48
3.2.1.46	Galactosylceramidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.50	Alpha-N-acetylglucosaminidase	41.33	89.0	2.0	20.33	255.33	128.0	125.0	56.0	0.0	13.0	20.0	48.0	228.0	321.0	108.4	72.0	204.0	201.2	132.0	106.0	183.0	14.0	0.0	4.5	5.0	4.17	38.5	9.0	0.0	52.0	88.0	43.0	111.0	73.0	140.0	160.0	114.0	132.0	102.0	92.0	100.0	106.0	168.0	36.0	99.0	68.0	0.0	24.0	140.0	92.0	83.0	166.0	20.0	57.34	236.8	127.0	124.2	25.0	51.66	5.0	25.17	53.0	57.0	68.0	156.0	231.0	151.0	141.34	40.34	74.34
3.2.1.51	Alpha-L-fucosidase	4013.0	2806.8	4027.0	5317.4	4909.25	5468.780000000001	6411.160000000001	4612.4	4176.0	4557.5	4002.7	3406.25	4063.2	5056.66	3099.78	4159.01	5391.82	3707.5	4601.06	5144.93	5678.530000000001	3124.5	2408.5	2714.5	3111.36	3326.67	4783.75	2891.75	3089.6	3808.5	2953.45	3134.04	3217.9300000000003	3454.12	4322.66	2147.36	1569.84	2144.16	1840.16	5709.15	3795.2	1933.3	5916.85	3464.5	3093.8099999999995	3510.68	2468.89	2350.5	4822.7	5654.96	6199.69	5671.87	6390.200000000001	2296.84	3959.76	3784.21	3921.0	3093.35	3201.29	2812.8100000000004	2758.1800000000003	3652.14	3738.75	2095.2200000000003	2969.78	2274.17	2653.0	2543.55	4202.78	3547.26
3.2.1.52	Beta-N-acetylhexosaminidase	9702.9	8944.42	9644.99	10133.57	12140.45	11522.8	12772.02	13973.9	11542.16	13339.07	15053.13	14912.67	11452.56	11193.68	9189.17	10108.73	13864.32	11172.5	11790.91	12588.03	12333.34	15353.34	17385.0	11023.67	12622.06	11825.05	11189.34	12232.42	11071.62	12601.66	15206.94	19299.82	14313.8	16386.82	12330.54	8651.21	7513.68	9171.33	7280.139999999999	13135.13	11206.1	8654.89	12843.33	11872.49	10899.85	11841.46	10388.34	12578.18	14325.21	13301.81	13398.95	14199.02	14016.2	8132.370000000001	12472.329999999998	11262.77	10842.98	10190.37	10531.330000000002	11429.72	11862.82	12166.85	10243.28	9966.62	10488.92	9917.04	12827.49	15753.84	15324.14	11187.36
3.2.1.54	Cyclomaltodextrinase	56.0	98.4	276.0	280.62	377.92	190.22	397.06	127.0	69.0	96.75	308.79	63.5	843.38	214.0	366.58	487.43	342.0	338.0	373.83	329.8	310.11	235.0	302.0	87.5	62.39	113.82	194.5	90.0	38.0	72.0	4222.66	6375.66	4169.77	4696.83	2388.39	206.62	76.0	69.0	290.0	92.43	231.1	182.62	237.57	79.0	167.95	145.16	47.91	14.0	288.94	189.46	191.14	238.91	444.84	95.0	163.32	75.21000000000001	32.0	160.67000000000002	151.42000000000002	113.42	159.78	143.28	2193.83	2100.74	1847.58	1341.94	3320.22	5551.889999999999	4654.09	2879.28
3.2.1.55	Non-reducing end alpha-L-arabinofuranosidase	3912.0	3969.4	4201.5	4523.62	4185.55	4725.06	5740.24	4382.4	3419.5	4072.25	4922.04	4073.75	3542.88	4134.33	2431.46	2985.08	4674.66	3435.0	4142.41	4569.64	4429.6	2751.0	4523.0	3092.0	2942.69	3460.56	3476.5	3024.25	2948.6	3157.5	2931.09	3332.88	3041.21	3858.01	3497.95	2185.5	1660.17	2921.33	2075.83	5821.42	4214.17	2306.3	5752.24	2730.5	2787.53	2402.68	2525.2	2818.0	5015.9400000000005	4721.29	4458.879999999999	4654.57	5036.34	2596.17	3881.65	4078.04	3385.0	2591.6800000000003	2583.29	2949.8100000000004	3378.6	3341.24	3263.94	1957.97	2805.99	2403.61	2223.2200000000003	2104.1	4383.53	3404.95
3.2.1.58	Glucan 1,3-beta-glucosidase	1427.0	423.0	697.0	1170.5	1443.0	1257.0	1507.0	2418.4	2440.5	2282.0	1600.5	1662.5	1326.0	1821.5	1436.0	1983.0	1605.5	1360.5	1321.0	860.5	1458.5	5894.5	4387.5	2795.0	3417.5	4017.0	3907.0	4033.5	3302.6	4286.0	277.5	199.5	369.0	282.0	320.5	1953.0	2806.5	2122.5	632.0	1256.5	1476.5	1497.0	909.0	3175.0	2139.5	4227.0	4014.0	3728.5	2078.0	2006.0	2097.0	2686.5	2248.0	2095.5	2013.0	1958.0	2095.0	2148.0	3109.0	2181.0	2880.0	3103.5	963.5	1443.0	1099.5	1517.0	1155.0	130.5	164.5	406.0
3.2.1.60	Glucan 1,4-alpha-maltotetraohydrolase	0.0	0.0	0.0	0.0	3.5	13.0	16.5	0.0	0.0	0.0	0.0	0.0	14.5	10.0	10.5	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5	43.0	2.5	13.5	36.0	0.0	3.5	2.5	4.0	0.0	0.0	0.0	17.5	0.0	0.0	3.0	11.5	12.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.64	2,6-beta-fructan 6-levanbiohydrolase	27.0	26.0	10.0	17.0	88.83	71.5	34.17	7.0	0.0	0.0	0.0	0.0	107.0	54.0	1.83	37.0	88.83	99.0	25.83	56.67	71.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	31.0	53.0	104.0	77.0	23.0	92.0	0.0	0.0	0.0	59.0	22.0	40.0	0.0	37.0	0.0	9.0	18.0	30.0	0.0	10.0	25.0	19.0	28.0	0.0	72.0	187.0	179.0	124.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.17	1.17	4.0
3.2.1.65	Levanase	38.0	70.6	140.0	41.6	264.16	181.17	167.51	87.0	70.0	114.0	26.75	42.25	366.5	424.5	240.16	241.91	173.66	301.0	139.32999999999998	156.34	189.49	103.0	76.0	75.0	108.0	53.33	93.75	20.0	50.0	85.5	136.94	303.53	183.77	190.2	211.06	46.5	100.0	10.0	133.82999999999998	52.0	115.83	15.11	63.33	25.5	81.33	66.83	30.0	4.17	256.5	163.0	168.0	228.33	181.0	115.0	236.83	261.83	189.33	70.0	86.83	31.0	29.0	64.0	337.7	206.33	185.08	187.0	179.82999999999998	152.28	320.44000000000005	251.71
3.2.1.67	Galacturonan 1,4-alpha-galacturonidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.68	Isoamylase	7613.67	9231.67	7447.98	7152.85	4629.98	5513.28	5651.16	8523.8	7737.57	8896.99	8673.34	9146.59	4166.7	4348.6	3358.61	4012.62	5756.58	4765.65	4518.5	6071.370000000001	4767.46	4413.08	9117.75	6572.84	6508.119999999999	7511.0	5935.68	7344.84	7120.02	6430.0	1582.91	1460.4199999999998	1698.6799999999998	1208.8	1707.26	4130.66	2599.42	3848.67	4338.15	13336.78	6173.31	5065.74	13599.96	5919.98	6474.429999999999	5968.860000000001	9339.64	7998.43	7860.05	6817.43	6320.95	5630.219999999999	4569.18	2998.8500000000004	5336.32	4631.98	4404.889999999999	5970.0	5573.469999999999	7257.469999999999	6985.17	5266.92	1480.41	2112.33	2122.57	2051.0	1804.06	1367.77	950.61	1065.08
3.2.1.70	Glucan 1,6-alpha-glucosidase	0.0	12.0	10.0	17.0	7.680000000000001	0.0	11.0	0.0	0.0	8.0	0.0	0.0	22.0	0.0	13.57	1.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	5.41	0.0	0.0	0.0	3.0	3.83	2.5	2.42	30.0	2.75	19.0	0.0	9.0	26.0	0.0	9.58	0.0	0.0	3.0	10.420000000000002	1.86	2.29	0.0	29.0	6.0	0.0	0.0	0.0	4.0	0.0	35.0	25.0	0.67	1.71	9.71	4.14	6.14	16.42	36.08	18.0	3.5	32.0	22.16	70.34	13.33
3.2.1.73	Licheninase	0.0	12.0	15.0	17.0	44.5	0.0	11.0	36.0	0.0	46.0	0.0	12.5	47.0	63.0	32.5	74.5	45.0	94.5	74.0	42.0	69.0	28.0	21.0	69.5	0.0	29.0	37.5	42.67	18.0	42.33	0.0	13.0	0.0	0.0	41.0	117.0	70.0	51.5	0.0	13.0	32.5	18.5	34.33	15.5	48.0	20.0	89.0	9.5	0.0	32.0	31.0	0.0	6.0	26.0	18.5	48.0	80.0	45.0	72.0	57.5	41.0	22.0	60.83	0.0	2.33	92.33	35.5	12.5	18.0	32.5
3.2.1.78	Mannan endo-1,4-beta-mannosidase	563.3299999999999	343.0	685.0	770.9300000000001	1434.57	1074.1	1304.47	1075.0	664.0	879.25	856.2	525.25	1711.2	1414.0	915.04	1138.69	1290.33	1445.5	1141.23	1091.67	1393.38	972.0	1397.5	1045.25	1343.16	1122.44	1027.0	1115.5	754.1	1258.5	1274.11	958.46	1214.58	1522.0	1404.81	1946.5	1455.5	3301.83	946.5	621.14	1720.54	906.07	697.0	1025.0	801.3199999999999	985.42	368.73	459.0	1343.2	1234.8	1405.95	1478.05	1770.1999999999998	1717.5	2568.8500000000004	2451.8	2021.25	953.01	734.91	871.4300000000001	1428.46	1689.27	1995.54	867.24	1724.97	1949.65	1582.0	795.35	1136.74	907.32
3.2.1.8	Endo-1,4-beta-xylanase	3031.5	2482.9	3047.5	2765.37	4158.63	4215.67	4743.02	4154.0	2923.75	3708.5	4009.0	4141.0	3518.94	3888.58	2383.11	2597.07	4345.4	3746.95	3827.4	3690.6	3768.4	2667.25	5926.75	3461.0	3301.46	4306.32	3340.25	3792.25	3148.5	3656.0	2424.55	2481.39	2499.05	2790.34	3390.46	2973.0	2209.92	4186.33	1722.0	1837.9	3642.74	2222.23	1787.5	2262.5	2807.53	2969.49	2812.41	3446.08	4052.5	3458.83	4069.32	3816.08	3588.5	3235.34	4831.55	4978.25	3715.37	2433.69	2582.75	3149.94	3763.8	3180.51	3161.7	1463.65	2827.78	3199.94	2367.59	1550.1799999999998	2625.61	2348.05
3.2.1.80	Fructan beta-fructosidase	93.0	251.87	387.0	243.53	626.44	351.84000000000003	433.34	128.0	85.0	153.82999999999998	78.42	61.75	737.5	689.3399999999999	714.1700000000001	350.4	317.83	402.0	251.92	270.34000000000003	289.82	251.67	32.0	168.0	246.0	122.66	212.5	230.0	27.0	100.0	720.74	944.67	772.8500000000001	930.1	1030.0500000000002	207.0	195.0	47.5	453.16	497.33	297.24	185.67	291.99	230.0	360.66	129.66	63.0	126.34	741.6700000000001	828.3400000000001	567.1700000000001	497.33	516.5	44.0	182.16	235.16	205.99	94.33	181.66	79.0	218.83	85.0	956.09	592.91	620.7	288.33	454.66	639.38	1423.0500000000002	1079.05
3.2.1.81	Beta-agarase	93.0	13.6	59.5	90.6	46.11	56.0	65.0	87.0	112.0	159.0	67.0	80.0	15.0	10.0	63.0	32.0	93.0	69.0	23.0	66.0	51.0	27.0	65.0	123.0	113.0	168.0	158.0	223.0	136.0	118.0	0.0	2.0	0.0	12.4	14.0	7.0	10.0	21.0	0.0	17.0	28.0	14.0	9.0	64.0	106.0	110.0	91.0	36.0	125.0	144.0	206.0	192.0	93.0	4.0	26.0	5.0	47.0	71.0	118.0	46.0	57.0	82.0	4.0	126.0	10.0	4.0	4.0	0.0	3.0	2.0
3.2.1.82	Exo-poly-alpha-digalacturonosidase	0.0	12.0	32.0	0.0	48.0	15.0	11.0	0.0	0.0	0.0	0.0	3.0	28.0	35.0	38.0	40.0	40.0	29.0	13.0	10.0	26.0	4.0	11.0	17.0	0.0	12.0	28.0	45.0	0.0	13.0	41.0	151.0	0.0	95.0	87.0	12.0	25.0	0.0	3.0	0.0	12.0	0.0	14.0	42.0	23.0	12.0	0.0	0.0	46.0	41.0	32.0	40.0	84.0	0.0	0.0	0.0	2.0	0.0	20.0	0.0	34.0	0.0	93.0	0.0	0.0	114.0	0.0	63.0	33.0	26.0
3.2.1.83	Kappa-carrageenase	9.0	0.0	0.0	0.0	0.0	6.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	17.0	20.0	0.0	0.0	0.0	0.0	0.0	57.0	35.0	51.0	63.0	84.0	0.0	12.0	0.0	0.0	0.0	37.0	0.0	9.0	15.0	19.0	53.0	24.0	0.0	0.0	38.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	113.0	92.0	107.0	42.0	42.0	14.0	36.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.85	6-phospho-beta-galactosidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.86	2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.86	6-phospho-beta-glucosidase	2612.08	4117.82	3279.99	3043.78	2112.99	2244.39	2543.25	2937.0	2320.66	3060.08	3148.96	3339.17	4134.92	1619.84	1767.09	2258.4	2307.33	2433.4	1941.25	2469.81	1824.27	1849.83	3261.5	1833.42	1926.05	2359.99	2318.84	1918.25	2030.83	1764.84	16021.53	23729.92	14055.51	17737.03	9558.54	1624.12	783.5	1018.5	2303.99	5555.43	2893.5	1900.41	6200.23	1374.99	1809.68	1407.65	3163.15	2432.51	3320.44	2429.63	2127.47	2273.9	1722.34	1054.84	1878.75	1537.53	1339.06	1371.34	1285.07	2606.41	2248.29	1512.61	7637.559999999999	7484.3	7100.9	6285.32	12963.32	20084.06	16314.02	10422.42
3.2.1.89	Arabinogalactan endo-beta-1,4-galactanase	1274.17	1654.87	1348.83	1498.03	851.1099999999999	957.5	1026.0	345.0	330.83	285.83	152.67000000000002	108.5	755.8299999999999	707.3399999999999	408.0	526.8199999999999	571.8299999999999	500.0	427.58	644.67	490.16	278.0	449.83	390.33	422.84	655.3299999999999	468.34	371.0	483.5	540.34	684.13	650.31	734.88	971.5	752.3199999999999	647.0	490.0	1031.0	693.6700000000001	4599.66	1721.41	793.34	4681.83	576.8299999999999	639.16	375.17	1577.66	606.3299999999999	1783.17	949.51	610.6700000000001	696.6700000000001	305.5	671.0	1028.0	1130.0	675.8299999999999	383.5	333.33	372.17	722.6700000000001	677.3299999999999	593.9	290.24	646.12	714.33	567.0	414.58	705.55	587.63
3.2.1.91	Cellulose 1,4-beta-cellobiosidase (non-reducing end)	130.0	180.0	143.5	163.22	546.94	474.89	490.4	152.0	32.0	73.75	95.29	19.0	473.94	533.5	209.99	271.6	315.33	449.5	328.83	254.47000000000003	346.77	162.5	412.0	220.5	224.94	260.33	156.0	292.0	206.0	330.0	291.8	224.64	327.88	325.4	342.99	490.5	453.0	798.5	355.83	245.76	689.94	271.70000000000005	284.23	173.5	266.44	291.27	85.33	159.17000000000002	415.44	258.96	295.22	324.74	284.84	580.0	868.15	819.54	624.3299999999999	260.67	216.16	218.67	382.17	370.83	333.06	229.08	399.62	733.3299999999999	481.83	231.76	83.37	183.97
3.2.1.93	Alpha,alpha-phosphotrehalase	22.0	41.2	64.0	91.2	165.35000000000002	99.0	193.5	26.0	59.0	8.0	153.75	18.25	612.0	116.0	201.57	378.33	162.0	202.0	118.25	122.0	144.0	78.0	0.0	37.25	1.14	19.41	91.75	33.0	13.0	12.0	4612.47	6781.72	4156.56	4876.17	2258.82	249.74	80.0	52.0	196.5	40.0	109.33	117.22	237.0	9.0	47.92	53.86	22.29	13.0	92.0	68.0	85.5	97.0	58.0	47.0	58.0	56.0	25.0	80.34	38.21	42.71	74.64	69.14	1874.35	1754.33	1519.79	1456.5	3194.0	5723.66	4473.16	2638.04
3.2.1.94	Glucan 1,6-alpha-isomaltosidase	3.0	8.0	35.0	23.22	28.0	15.22	0.56	69.0	0.0	43.75	73.28999999999999	0.0	28.44	27.0	39.33	40.44	36.0	11.0	37.08	54.8	65.11	58.0	7.0	19.0	27.11	0.0	26.0	45.0	0.0	16.0	9.0	0.0	24.0	10.0	41.0	0.0	11.0	0.0	3.0	0.43	1.86	0.86	14.57	59.0	25.11	49.44	0.33	0.0	99.94	56.46	45.89	65.91	190.84	0.0	2.32	1.71	14.0	7.0	0.0	0.0	49.0	2.0	33.0	32.0	25.0	0.0	21.0	43.0	81.0	48.0
3.2.1.96	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	51.0	106.2	90.0	81.7	397.69000000000005	246.0	283.0	14.0	103.0	0.0	221.75	10.25	998.44	267.0	420.68	528.25	444.5	461.0	336.75	318.5	265.0	130.0	11.0	36.0	63.14	178.41	232.0	226.0	100.0	234.0	6386.889999999999	8873.720000000001	5052.09	5836.73	3924.0	436.0	358.5	396.5	199.0	71.0	256.0	248.0	80.0	165.0	61.42	224.86	43.29	31.0	268.0	195.0	188.5	320.0	193.0	148.5	251.5	212.5	154.5	189.01	188.04	92.71	236.64	204.14	2224.0	2094.0	1979.0	1877.94	3420.2200000000003	5912.79	5273.35	3326.63
3.2.1.97	Endo-alpha-N-acetylgalactosaminidase	0.0	13.6	61.5	19.6	160.89999999999998	70.0	65.0	20.0	14.0	0.0	8.0	27.0	222.0	87.0	58.97	113.5	174.0	175.2	101.25	63.0	118.0	18.0	0.0	84.0	16.14	54.41	64.0	104.0	19.0	65.0	518.0	605.0	439.0	528.4	644.0	149.0	188.0	127.0	73.0	48.0	145.0	70.0	72.0	81.0	128.42000000000002	64.86	2.29	48.0	155.0	76.0	83.0	123.0	96.0	70.17	159.55	135.25	108.45	12.0	100.54	7.71	79.14	59.14	342.0	293.0	295.0	270.5	218.0	373.17	550.1700000000001	393.67
3.2.1.99	Arabinan endo-1,5-alpha-L-arabinosidase	301.0	241.2	340.0	286.2	937.01	707.5	924.17	158.0	63.0	106.0	90.25	62.75	809.0	338.0	306.16	372.49	632.3299999999999	735.5	582.8299999999999	566.6700000000001	623.8299999999999	181.5	518.0	527.5	284.83	328.0	171.25	258.0	281.0	321.5	757.55	980.41	889.91	975.4	1074.53	350.0	237.5	528.0	301.5	373.33	714.99	440.39	364.33	250.0	394.0	364.0	141.0	668.0	424.0	459.5	560.5	409.5	254.0	741.5	1164.25	1237.75	927.75	438.67	391.5	264.67	539.1700000000001	392.83	736.8199999999999	497.99	749.49	332.83	400.0	368.59	1399.8	936.49
3.2.2.1	Purine nucleosidase	3763.0	3846.37	3605.5	4472.6900000000005	3214.9700000000003	3150.84	3379.6900000000005	3038.4	2589.5	2323.58	3891.54	3659.0	4207.26	2912.83	2688.9	2989.48	3968.5	4511.7	3773.16	3752.57	3962.49	2086.67	3624.5	3182.25	2441.97	2299.1	2929.25	2632.25	2854.1	2561.5	9534.64	13498.75	8911.18	10186.93	6185.63	1941.36	1110.51	1692.49	2957.83	7012.13	3506.41	3134.8500000000004	8233.560000000001	3439.0	2436.07	2638.36	3151.57	2362.16	3989.49	3530.71	3723.59	3174.22	3040.02	2975.1800000000003	3690.09	2936.96	2709.37	3178.84	3223.87	3378.71	3366.36	3341.64	4908.26	4554.48	4169.860000000001	3593.4500000000003	7319.56	11538.76	9234.01	6426.72
3.2.2.10	Pyrimidine-5'-nucleotide nucleosidase	10875.42	11491.46	10507.47	11221.21	10596.259999999998	10385.45	10861.67	11538.3	10584.73	11174.65	10101.93	10764.51	8669.86	10244.61	8981.779999999999	9621.78	13153.92	11194.65	10639.26	12138.04	11282.13	17255.579999999998	14555.75	11856.76	13917.61	11536.17	11523.27	11142.76	11627.05	12243.17	8057.85	9761.24	7599.040000000001	8335.77	6421.57	8428.779999999999	8228.09	8195.5	7589.809999999999	22715.28	12435.81	10362.3	21852.13	13444.47	9854.16	11757.35	11364.38	12781.6	15071.22	13312.27	12966.88	14457.88	11928.18	9064.18	12538.32	11135.97	11988.22	13241.67	12843.47	12666.96	14373.59	13808.75	6430.7	7858.32	7052.98	7180.67	8515.86	7843.51	6640.96	5749.55
3.2.2.20	DNA-3-methyladenine glycosylase I	5673.75	5440.94	5415.65	5443.23	5535.889999999999	5368.72	5507.92	6943.3	6284.74	6749.99	6619.05	6770.59	4850.93	5356.6	4578.46	5476.77	6815.42	6745.95	5814.42	6478.4	6516.530000000001	8930.75	7936.42	6340.26	7308.98	6682.780000000001	6950.84	6736.67	7026.6900000000005	7275.0	5831.25	7892.12	5679.59	5861.42	4124.92	3981.33	3829.67	3803.0	3639.82	9087.35	5951.530000000001	4921.31	8889.74	8025.15	5132.67	6627.31	6838.98	6858.76	7725.610000000001	7014.8	7192.9	7615.65	6336.84	5269.34	6406.790000000001	5602.36	6026.53	7123.84	6941.45	7323.85	7744.53	7756.889999999999	3955.92	4041.08	3695.08	4144.84	5412.7	6058.11	4810.26	4078.09
3.2.2.21	DNA-3-methyladenine glycosylase II	16034.25	15742.2	15553.13	15509.35	14875.78	14841.78	15587.010000000002	18199.3	17362.309999999998	17530.64	17990.44	18125.18	12722.13	13055.38	11962.27	13069.86	19310.17	17909.6	16459.260000000002	18447.64	17345.71	18585.17	23105.17	19205.1	18854.13	19528.5	18625.27	18106.51	18715.11	18962.0	16390.69	22152.87	15802.68	16773.510000000002	11140.25	12713.23	11474.34	12772.17	9287.47	24903.86	16166.39	12999.03	24363.63	19256.63	15010.91	17828.23	18271.79	19133.19	20756.56	18379.45	18445.31	19908.3	16350.68	13349.35	17721.79	15866.63	15819.079999999998	17427.0	17673.72	19169.53	19081.28	19452.95	13083.55	12620.16	12212.44	12365.28	16433.58	18404.44	14420.62	11663.32
3.2.2.23	DNA-formamidopyrimidine glycosylase	10537.41	8661.2	9854.99	9409.99	11223.35	10801.73	10947.76	12427.9	12034.41	11519.16	12910.38	12872.42	8842.04	9468.26	8358.92	9544.59	13779.74	14421.85	12637.08	12955.57	13518.34	12679.75	17354.75	15100.17	12897.29	13060.49	13126.84	13250.35	13789.59	13487.15	10105.24	12354.09	10284.2	10629.43	8353.9	9957.9	8367.17	9979.67	5953.32	11658.34	10897.27	8698.16	12301.23	14729.49	10072.59	12340.81	9985.65	12337.26	13027.11	12082.8	13605.39	14570.48	11471.84	11418.18	14235.88	12452.86	12472.59	13162.68	13867.98	14111.91	13361.63	15071.36	8521.0	7637.49	7789.49	7974.780000000001	9401.580000000002	9945.68	8806.2	7700.66
3.2.2.24	ADP-ribosyl-[dinitrogen reductase] hydrolase	801.0	647.0	762.5	613.5	353.72	495.17	557.67	1931.0	1260.0	1738.0	2309.0	2611.0	344.94	310.5	316.61	333.16	781.0	558.0	583.6700000000001	658.0	748.83	734.0	2908.0	1051.0	1183.0	948.33	1036.75	1219.0	1132.0	984.5	228.19	333.61	246.63	347.86	297.99	176.5	128.0	129.0	176.32999999999998	115.0	282.83	203.39	204.66	506.5	653.3299999999999	506.83	814.0	1033.17	755.5	694.0	893.83	811.3299999999999	1058.0	343.0	406.58	350.08000000000004	288.58	436.0	294.33	1049.0	455.0	484.0	185.39	204.33	263.62	235.77	132.25	146.5	172.76	91.78
